file1,file2,similarity
HOout-coutermeasure4issues.csv,Coutp-coutermeasure4issues.csv,0.20812874067636683
HOout-coutermeasure4issues.csv,Soutp-actionitems_planandtarget.csv,0.04999194791484213
HOout-coutermeasure4issues.csv,HCout-coutermeasure4issues.csv,0.4103032189316785
HOout-coutermeasure4issues.csv,HOout-risks.csv,0.19050433377992887
HOout-coutermeasure4issues.csv,HOout-teardownissues.csv,0.037897283548171005
HOout-coutermeasure4issues.csv,Routp-issuesandmechanism.csv,0.027109176994599967
HOout-coutermeasure4issues.csv,Routp-coutermeasure4issues.csv,0.09495894149798814
HOout-coutermeasure4issues.csv,HOout-issuesandmechanism.csv,0.0
HOout-coutermeasure4issues.csv,HCout-tech4need.csv,0.025482768865121803
HOout-coutermeasure4issues.csv,Routp-actionitems_planandtarget.csv,0.08396799122138077
HOout-coutermeasure4issues.csv,Soutp-issuesandmechanism.csv,0.026224648740826997
HOout-coutermeasure4issues.csv,HCout-teardownissues.csv,0.0274634744992871
HOout-coutermeasure4issues.csv,Coutp-issuesandmechanism.csv,0.08655837580506633
HOout-coutermeasure4issues.csv,HCout-risks.csv,0.15041263052217904
HOout-coutermeasure4issues.csv,Soutp-risks.csv,0.06421652778143651
HOout-coutermeasure4issues.csv,Routp-teardownissues.csv,0.0
Soutp-coutermeasure4issues.csv,Coutp-need4cost.csv,0.022222222222222227
Soutp-coutermeasure4issues.csv,Soutp-teardownissues.csv,0.0
Soutp-coutermeasure4issues.csv,Coutp-coutermeasure4issues.csv,0.14330610909558256
Soutp-coutermeasure4issues.csv,Soutp-actionitems_planandtarget.csv,0.31645363408521304
Soutp-coutermeasure4issues.csv,HCout-coutermeasure4issues.csv,0.1664319890635679
Soutp-coutermeasure4issues.csv,HOout-risks.csv,0.10317118553960657
Soutp-coutermeasure4issues.csv,HOout-teardownissues.csv,0.08866028708133965
Soutp-coutermeasure4issues.csv,Routp-issuesandmechanism.csv,0.02715171463573201
Soutp-coutermeasure4issues.csv,Routp-coutermeasure4issues.csv,0.12278464225832639
Soutp-coutermeasure4issues.csv,HOout-issuesandmechanism.csv,0.0
Soutp-coutermeasure4issues.csv,HCout-tech4need.csv,0.07843679712100758
Soutp-coutermeasure4issues.csv,Routp-actionitems_planandtarget.csv,0.07285410649676571
Soutp-coutermeasure4issues.csv,Soutp-issuesandmechanism.csv,0.07159612413850748
Soutp-coutermeasure4issues.csv,HCout-teardownissues.csv,0.04187659597468027
Soutp-coutermeasure4issues.csv,Coutp-issuesandmechanism.csv,0.155588709536078
Soutp-coutermeasure4issues.csv,HCout-risks.csv,0.14154106127790328
Soutp-coutermeasure4issues.csv,Soutp-risks.csv,0.139461912356649
Soutp-coutermeasure4issues.csv,Routp-teardownissues.csv,0.0
Coutp-need4cost.csv,Soutp-teardownissues.csv,0.033707865168539325
Coutp-need4cost.csv,Coutp-coutermeasure4issues.csv,0.1179675565445629
Coutp-need4cost.csv,Soutp-actionitems_planandtarget.csv,0.037239165329052956
Coutp-need4cost.csv,HCout-coutermeasure4issues.csv,0.1437865431916983
Coutp-need4cost.csv,HOout-risks.csv,0.029216289328648882
Coutp-need4cost.csv,HOout-teardownissues.csv,0.07674813298987118
Coutp-need4cost.csv,Routp-issuesandmechanism.csv,0.019518630696941243
Coutp-need4cost.csv,Routp-coutermeasure4issues.csv,0.04186705836573649
Coutp-need4cost.csv,HOout-issuesandmechanism.csv,0.033707865168539325
Coutp-need4cost.csv,HCout-tech4need.csv,0.016760299625468163
Coutp-need4cost.csv,Routp-actionitems_planandtarget.csv,0.03134630498616303
Coutp-need4cost.csv,Soutp-issuesandmechanism.csv,0.02103847884198664
Coutp-need4cost.csv,HCout-teardownissues.csv,0.06992537710612169
Coutp-need4cost.csv,Coutp-issuesandmechanism.csv,0.14420097692569608
Coutp-need4cost.csv,HCout-risks.csv,0.07757807111739692
Coutp-need4cost.csv,Soutp-risks.csv,0.033707865168539325
Coutp-need4cost.csv,Routp-teardownissues.csv,0.033707865168539325
Soutp-teardownissues.csv,Coutp-coutermeasure4issues.csv,1.0
Soutp-teardownissues.csv,Soutp-actionitems_planandtarget.csv,0.0
Soutp-teardownissues.csv,HCout-coutermeasure4issues.csv,1.0
Soutp-teardownissues.csv,HOout-risks.csv,0.0
Soutp-teardownissues.csv,HOout-teardownissues.csv,1.0
Soutp-teardownissues.csv,Routp-issuesandmechanism.csv,0.0
Soutp-teardownissues.csv,Routp-coutermeasure4issues.csv,0.0
Soutp-teardownissues.csv,HOout-issuesandmechanism.csv,1.0
Soutp-teardownissues.csv,HCout-tech4need.csv,0.0
Soutp-teardownissues.csv,Routp-actionitems_planandtarget.csv,0.0
Soutp-teardownissues.csv,Soutp-issuesandmechanism.csv,0.0
Soutp-teardownissues.csv,HCout-teardownissues.csv,1.0
Soutp-teardownissues.csv,Coutp-issuesandmechanism.csv,1.0
Soutp-teardownissues.csv,HCout-risks.csv,0.0
Soutp-teardownissues.csv,Soutp-risks.csv,1.0
Soutp-teardownissues.csv,Routp-teardownissues.csv,1.0
Coutp-coutermeasure4issues.csv,Soutp-actionitems_planandtarget.csv,0.03690855470092093
Coutp-coutermeasure4issues.csv,HCout-coutermeasure4issues.csv,0.3562304115234587
Coutp-coutermeasure4issues.csv,HOout-risks.csv,0.07714495653286758
Coutp-coutermeasure4issues.csv,HOout-teardownissues.csv,0.12686454292091082
Coutp-coutermeasure4issues.csv,Routp-issuesandmechanism.csv,0.03206756826952272
Coutp-coutermeasure4issues.csv,Routp-coutermeasure4issues.csv,0.07590175792581474
Coutp-coutermeasure4issues.csv,HOout-issuesandmechanism.csv,0.0898876404494382
Coutp-coutermeasure4issues.csv,HCout-tech4need.csv,0.0244853493224513
Coutp-coutermeasure4issues.csv,Routp-actionitems_planandtarget.csv,0.05295296553992524
Coutp-coutermeasure4issues.csv,Soutp-issuesandmechanism.csv,0.032480635867164175
Coutp-coutermeasure4issues.csv,HCout-teardownissues.csv,0.12532921292509966
Coutp-coutermeasure4issues.csv,Coutp-issuesandmechanism.csv,0.17376450118030046
Coutp-coutermeasure4issues.csv,HCout-risks.csv,0.10533076680846301
Coutp-coutermeasure4issues.csv,Soutp-risks.csv,0.13824221083336727
Coutp-coutermeasure4issues.csv,Routp-teardownissues.csv,0.0898876404494382
Soutp-actionitems_planandtarget.csv,HCout-coutermeasure4issues.csv,0.19578325183588324
Soutp-actionitems_planandtarget.csv,HOout-risks.csv,0.03147773279352228
Soutp-actionitems_planandtarget.csv,HOout-teardownissues.csv,0.0981339712918661
Soutp-actionitems_planandtarget.csv,Routp-issuesandmechanism.csv,0.020171678538545634
Soutp-actionitems_planandtarget.csv,Routp-coutermeasure4issues.csv,0.16282024992551294
Soutp-actionitems_planandtarget.csv,HOout-issuesandmechanism.csv,0.0
Soutp-actionitems_planandtarget.csv,HCout-tech4need.csv,0.06583977426082686
Soutp-actionitems_planandtarget.csv,Routp-actionitems_planandtarget.csv,0.05826160921077002
Soutp-actionitems_planandtarget.csv,Soutp-issuesandmechanism.csv,0.050943989070409264
Soutp-actionitems_planandtarget.csv,HCout-teardownissues.csv,0.0387309423055716
Soutp-actionitems_planandtarget.csv,Coutp-issuesandmechanism.csv,0.19219032429558738
Soutp-actionitems_planandtarget.csv,HCout-risks.csv,0.14365610997189937
Soutp-actionitems_planandtarget.csv,Soutp-risks.csv,0.16385547201336662
Soutp-actionitems_planandtarget.csv,Routp-teardownissues.csv,0.0
HCout-coutermeasure4issues.csv,HOout-risks.csv,0.11844862736397836
HCout-coutermeasure4issues.csv,HOout-teardownissues.csv,0.097136157768176
HCout-coutermeasure4issues.csv,Routp-issuesandmechanism.csv,0.03498511255875359
HCout-coutermeasure4issues.csv,Routp-coutermeasure4issues.csv,0.11009647138796105
HCout-coutermeasure4issues.csv,HOout-issuesandmechanism.csv,0.058823529411764705
HCout-coutermeasure4issues.csv,HCout-tech4need.csv,0.03680087419583218
HCout-coutermeasure4issues.csv,Routp-actionitems_planandtarget.csv,0.06835669808350961
HCout-coutermeasure4issues.csv,Soutp-issuesandmechanism.csv,0.03450626066808733
HCout-coutermeasure4issues.csv,HCout-teardownissues.csv,0.09009193170156732
HCout-coutermeasure4issues.csv,Coutp-issuesandmechanism.csv,0.14458213374524473
HCout-coutermeasure4issues.csv,HCout-risks.csv,0.1639413471847488
HCout-coutermeasure4issues.csv,Soutp-risks.csv,0.12323641097738969
HCout-coutermeasure4issues.csv,Routp-teardownissues.csv,0.058823529411764705
HOout-risks.csv,HOout-teardownissues.csv,0.08292182753561388
HOout-risks.csv,Routp-issuesandmechanism.csv,0.040171057022394825
HOout-risks.csv,Routp-coutermeasure4issues.csv,0.07518444021726824
HOout-risks.csv,HOout-issuesandmechanism.csv,0.0
HOout-risks.csv,HCout-tech4need.csv,0.020572100313479624
HOout-risks.csv,Routp-actionitems_planandtarget.csv,0.06053933737223477
HOout-risks.csv,Soutp-issuesandmechanism.csv,0.027368836415046813
HOout-risks.csv,HCout-teardownissues.csv,0.031716280701230774
HOout-risks.csv,Coutp-issuesandmechanism.csv,0.09153349467751092
HOout-risks.csv,HCout-risks.csv,0.38195564014529537
HOout-risks.csv,Soutp-risks.csv,0.1288525650594616
HOout-risks.csv,Routp-teardownissues.csv,0.0
HOout-teardownissues.csv,Routp-issuesandmechanism.csv,0.026090657343911253
HOout-teardownissues.csv,Routp-coutermeasure4issues.csv,0.045989147206185736
HOout-teardownissues.csv,HOout-issuesandmechanism.csv,0.1724137931034483
HOout-teardownissues.csv,HCout-tech4need.csv,0.04083086453776108
HOout-teardownissues.csv,Routp-actionitems_planandtarget.csv,0.01733823085229618
HOout-teardownissues.csv,Soutp-issuesandmechanism.csv,0.0265415217308439
HOout-teardownissues.csv,HCout-teardownissues.csv,0.28596744476328406
HOout-teardownissues.csv,Coutp-issuesandmechanism.csv,0.2139238552614526
HOout-teardownissues.csv,HCout-risks.csv,0.0963086714914021
HOout-teardownissues.csv,Soutp-risks.csv,0.21260683760683757
HOout-teardownissues.csv,Routp-teardownissues.csv,0.1724137931034483
Routp-issuesandmechanism.csv,Routp-coutermeasure4issues.csv,0.07753432402555208
Routp-issuesandmechanism.csv,HOout-issuesandmechanism.csv,0.0
Routp-issuesandmechanism.csv,HCout-tech4need.csv,0.03842792165017606
Routp-issuesandmechanism.csv,Routp-actionitems_planandtarget.csv,0.14056005315932635
Routp-issuesandmechanism.csv,Soutp-issuesandmechanism.csv,0.10240377050721879
Routp-issuesandmechanism.csv,HCout-teardownissues.csv,0.08170036779827321
Routp-issuesandmechanism.csv,Coutp-issuesandmechanism.csv,0.06456036069171647
Routp-issuesandmechanism.csv,HCout-risks.csv,0.08805702574530863
Routp-issuesandmechanism.csv,Soutp-risks.csv,0.04285256491138843
Routp-issuesandmechanism.csv,Routp-teardownissues.csv,0.0
Routp-coutermeasure4issues.csv,HOout-issuesandmechanism.csv,0.0
Routp-coutermeasure4issues.csv,HCout-tech4need.csv,0.01526251526251526
Routp-coutermeasure4issues.csv,Routp-actionitems_planandtarget.csv,0.12775268695648292
Routp-coutermeasure4issues.csv,Soutp-issuesandmechanism.csv,0.028211967318903925
Routp-coutermeasure4issues.csv,HCout-teardownissues.csv,0.021791741857266716
Routp-coutermeasure4issues.csv,Coutp-issuesandmechanism.csv,0.11290362585143654
Routp-coutermeasure4issues.csv,HCout-risks.csv,0.12511526755224237
Routp-coutermeasure4issues.csv,Soutp-risks.csv,0.05298907441764584
Routp-coutermeasure4issues.csv,Routp-teardownissues.csv,0.0
HOout-issuesandmechanism.csv,HCout-tech4need.csv,0.0
HOout-issuesandmechanism.csv,Routp-actionitems_planandtarget.csv,0.0
HOout-issuesandmechanism.csv,Soutp-issuesandmechanism.csv,0.0
HOout-issuesandmechanism.csv,HCout-teardownissues.csv,1.0
HOout-issuesandmechanism.csv,Coutp-issuesandmechanism.csv,1.0
HOout-issuesandmechanism.csv,HCout-risks.csv,0.0
HOout-issuesandmechanism.csv,Soutp-risks.csv,1.0
HOout-issuesandmechanism.csv,Routp-teardownissues.csv,1.0
HCout-tech4need.csv,Routp-actionitems_planandtarget.csv,0.11764705882352913
HCout-tech4need.csv,Soutp-issuesandmechanism.csv,0.0313382285568443
HCout-tech4need.csv,HCout-teardownissues.csv,0.05876140778892203
HCout-tech4need.csv,Coutp-issuesandmechanism.csv,0.1767675491249133
HCout-tech4need.csv,HCout-risks.csv,0.14939309056956096
HCout-tech4need.csv,Soutp-risks.csv,0.08963585434173665
HCout-tech4need.csv,Routp-teardownissues.csv,0.0
Routp-actionitems_planandtarget.csv,Soutp-issuesandmechanism.csv,0.034220467066861444
Routp-actionitems_planandtarget.csv,HCout-teardownissues.csv,0.04075772769337945
Routp-actionitems_planandtarget.csv,Coutp-issuesandmechanism.csv,0.10711114675289816
Routp-actionitems_planandtarget.csv,HCout-risks.csv,0.11188519961956113
Routp-actionitems_planandtarget.csv,Soutp-risks.csv,0.04140383426097712
Routp-actionitems_planandtarget.csv,Routp-teardownissues.csv,0.0
Soutp-issuesandmechanism.csv,HCout-teardownissues.csv,0.10417364915488393
Soutp-issuesandmechanism.csv,Coutp-issuesandmechanism.csv,0.06505847953216377
Soutp-issuesandmechanism.csv,HCout-risks.csv,0.10044441713431801
Soutp-issuesandmechanism.csv,Soutp-risks.csv,0.053586692518581086
Soutp-issuesandmechanism.csv,Routp-teardownissues.csv,0.0
HCout-teardownissues.csv,Coutp-issuesandmechanism.csv,0.14414578665690841
HCout-teardownissues.csv,HCout-risks.csv,0.10678687933777309
HCout-teardownissues.csv,Soutp-risks.csv,0.07006047746181959
HCout-teardownissues.csv,Routp-teardownissues.csv,0.008403361344537815
Coutp-issuesandmechanism.csv,HCout-risks.csv,0.10962660292633847
Coutp-issuesandmechanism.csv,Soutp-risks.csv,0.08119769816729495
Coutp-issuesandmechanism.csv,Routp-teardownissues.csv,0.033707865168539325
HCout-risks.csv,Soutp-risks.csv,0.133891621916832
HCout-risks.csv,Routp-teardownissues.csv,0.0
Soutp-risks.csv,Routp-teardownissues.csv,0.06315789473684211
